step,bee,action,claim_slot,claim_flower,battery_pct,load,status
364,3,0,0,9,39.9,0.00,SILENT,IDLE-SILENT
364,4,0,0,9,32.9,0.00,SILENT,IDLE-SILENT
365,0,0,0,9,43.0,0.00,SILENT,IDLE-SILENT
365,1,0,0,9,60.9,0.00,SILENT,IDLE-SILENT
365,2,0,0,9,14.0,0.00,CRIT(14%),SILENT,IDLE-SILENT
365,3,0,0,9,39.8,0.00,SILENT,IDLE-SILENT
365,4,0,0,9,32.9,0.00,SILENT,IDLE-SILENT
366,0,0,0,9,42.9,0.00,SILENT,IDLE-SILENT
366,1,0,0,9,60.8,0.00,SILENT,IDLE-SILENT
366,2,0,0,9,13.9,0.00,CRIT(14%),SILENT,IDLE-SILENT
366,3,0,0,9,39.7,0.00,SILENT,IDLE-SILENT
366,4,0,0,9,32.9,0.00,SILENT,IDLE-SILENT
367,0,0,0,9,42.8,0.00,SILENT,IDLE-SILENT
367,1,0,0,9,60.7,0.00,SILENT,IDLE-SILENT
367,2,0,0,9,13.8,0.00,CRIT(14%),SILENT,IDLE-SILENT
367,3,0,0,9,39.6,0.00,SILENT,IDLE-SILENT
367,4,0,0,9,32.9,0.00,SILENT,IDLE-SILENT
368,0,0,0,9,42.7,0.00,SILENT,IDLE-SILENT
368,1,0,0,9,60.6,0.00,SILENT,IDLE-SILENT
368,2,0,0,9,13.7,0.00,CRIT(14%),SILENT,IDLE-SILENT
368,3,0,0,9,39.5,0.00,SILENT,IDLE-SILENT
368,4,0,0,9,32.9,0.00,SILENT,IDLE-SILENT
369,0,0,0,9,42.6,0.00,SILENT,IDLE-SILENT
369,1,0,0,9,60.5,0.00,SILENT,IDLE-SILENT
369,2,0,0,9,13.6,0.00,CRIT(14%),SILENT,IDLE-SILENT
369,3,0,0,9,39.4,0.00,SILENT,IDLE-SILENT
369,4,0,0,9,32.9,0.00,SILENT,IDLE-SILENT
370,0,0,0,9,42.5,0.00,SILENT,IDLE-SILENT
370,1,0,0,9,60.4,0.00,SILENT,IDLE-SILENT
370,2,0,0,9,13.5,0.00,CRIT(13%),SILENT,IDLE-SILENT
370,3,0,0,9,39.3,0.00,SILENT,IDLE-SILENT
370,4,0,0,9,32.8,0.00,SILENT,IDLE-SILENT
371,0,0,0,9,42.4,0.00,SILENT,IDLE-SILENT
371,1,0,0,9,60.3,0.00,SILENT,IDLE-SILENT
371,2,0,0,9,13.4,0.00,CRIT(13%),SILENT,IDLE-SILENT
371,3,0,0,9,39.2,0.00,SILENT,IDLE-SILENT
371,4,0,0,9,32.7,0.00,SILENT,IDLE-SILENT
372,0,0,0,9,42.3,0.00,SILENT,IDLE-SILENT
372,1,0,0,9,60.2,0.00,SILENT,IDLE-SILENT
372,2,0,0,9,13.3,0.00,CRIT(13%),SILENT,IDLE-SILENT
372,3,0,0,9,39.1,0.00,SILENT,IDLE-SILENT
372,4,0,0,9,32.6,0.00,SILENT,IDLE-SILENT
373,0,0,0,9,42.2,0.00,SILENT,IDLE-SILENT
373,1,0,0,9,60.1,0.00,SILENT,IDLE-SILENT
373,2,0,0,9,13.2,0.00,CRIT(13%),SILENT,IDLE-SILENT
373,3,0,0,9,39.0,0.00,SILENT,IDLE-SILENT
373,4,0,0,9,32.5,0.00,SILENT,IDLE-SILENT
374,0,0,0,9,42.1,0.00,SILENT,IDLE-SILENT
374,1,0,0,9,60.0,0.00,SILENT,IDLE-SILENT
374,2,0,0,9,13.1,0.00,CRIT(13%),SILENT,IDLE-SILENT
374,3,0,0,9,38.9,0.00,SILENT,IDLE-SILENT
374,4,0,0,9,32.4,0.00,SILENT,IDLE-SILENT
375,0,0,0,9,42.0,0.00,SILENT,IDLE-SILENT
375,1,0,0,9,59.9,0.00,SILENT,IDLE-SILENT
375,2,0,0,9,13.0,0.00,CRIT(13%),SILENT,IDLE-SILENT
375,3,0,0,9,38.8,0.00,SILENT,IDLE-SILENT
375,4,0,0,9,32.3,0.00,SILENT,IDLE-SILENT
376,0,0,0,9,41.9,0.00,SILENT,IDLE-SILENT
376,1,0,0,9,59.8,0.00,SILENT,IDLE-SILENT
376,2,0,0,9,12.9,0.00,CRIT(13%),SILENT,IDLE-SILENT
376,3,0,0,9,38.7,0.00,SILENT,IDLE-SILENT
376,4,0,0,9,32.2,0.00,SILENT,IDLE-SILENT
377,0,0,0,9,41.8,0.00,SILENT,IDLE-SILENT
377,1,0,0,9,59.7,0.00,SILENT,IDLE-SILENT
377,2,0,0,9,12.8,0.00,CRIT(13%),SILENT,IDLE-SILENT
377,3,0,0,9,38.6,0.00,SILENT,IDLE-SILENT
377,4,0,0,9,32.1,0.00,SILENT,IDLE-SILENT
378,0,0,0,9,41.7,0.00,SILENT,IDLE-SILENT
378,1,0,0,9,59.6,0.00,SILENT,IDLE-SILENT
378,2,0,0,9,12.7,0.00,CRIT(13%),SILENT,IDLE-SILENT
378,3,0,0,9,38.5,0.00,SILENT,IDLE-SILENT
378,4,0,0,9,32.0,0.00,SILENT,IDLE-SILENT
379,0,0,0,9,41.6,0.00,SILENT,IDLE-SILENT
379,1,0,0,9,59.5,0.00,SILENT,IDLE-SILENT
379,2,0,0,9,12.6,0.00,CRIT(13%),SILENT,IDLE-SILENT
379,3,0,0,9,38.4,0.00,SILENT,IDLE-SILENT
379,4,0,0,9,31.9,0.00,SILENT,IDLE-SILENT
380,0,0,0,9,41.5,0.00,SILENT,IDLE-SILENT
380,1,0,0,9,59.4,0.00,SILENT,IDLE-SILENT
380,2,0,0,9,12.5,0.00,CRIT(12%),SILENT,IDLE-SILENT
380,3,0,0,9,38.3,0.00,SILENT,IDLE-SILENT
380,4,0,0,9,31.8,0.00,SILENT,IDLE-SILENT
381,0,0,0,9,41.4,0.00,SILENT,IDLE-SILENT
381,1,0,0,9,59.3,0.00,SILENT,IDLE-SILENT
381,2,0,0,9,12.4,0.00,CRIT(12%),SILENT,IDLE-SILENT
381,3,0,0,9,38.2,0.00,SILENT,IDLE-SILENT
381,4,0,0,9,31.7,0.00,SILENT,IDLE-SILENT
382,0,0,0,9,41.3,0.00,SILENT,IDLE-SILENT
382,1,0,0,9,59.2,0.00,SILENT,IDLE-SILENT
382,2,0,0,9,12.3,0.00,CRIT(12%),SILENT,IDLE-SILENT
382,3,0,0,9,38.1,0.00,SILENT,IDLE-SILENT
382,4,0,0,9,31.6,0.00,SILENT,IDLE-SILENT
383,0,0,0,9,41.2,0.00,SILENT,IDLE-SILENT
383,1,0,0,9,59.1,0.00,SILENT,IDLE-SILENT
383,2,0,0,9,12.2,0.00,CRIT(12%),SILENT,IDLE-SILENT
383,3,0,0,9,38.0,0.00,SILENT,IDLE-SILENT
383,4,0,0,9,31.5,0.00,SILENT,IDLE-SILENT
384,0,0,0,9,41.1,0.00,SILENT,IDLE-SILENT
384,1,0,0,9,59.0,0.00,SILENT,IDLE-SILENT
384,2,0,0,9,12.1,0.00,CRIT(12%),SILENT,IDLE-SILENT
384,3,0,0,9,37.9,0.00,SILENT,IDLE-SILENT
384,4,0,0,9,31.4,0.00,SILENT,IDLE-SILENT
385,0,0,0,9,41.0,0.00,SILENT,IDLE-SILENT
385,1,0,0,9,58.9,0.00,SILENT,IDLE-SILENT
385,2,0,0,9,12.0,0.00,CRIT(12%),SILENT,IDLE-SILENT
385,3,0,0,9,37.8,0.00,SILENT,IDLE-SILENT
385,4,0,0,9,31.3,0.00,SILENT,IDLE-SILENT
386,0,0,0,9,40.9,0.00,SILENT,IDLE-SILENT
386,1,0,0,9,58.8,0.00,SILENT,IDLE-SILENT
386,2,0,0,9,11.9,0.00,CRIT(12%),SILENT,IDLE-SILENT
386,3,0,0,9,37.7,0.00,SILENT,IDLE-SILENT
386,4,0,0,9,31.2,0.00,SILENT,IDLE-SILENT
387,0,0,0,9,40.8,0.00,SILENT,IDLE-SILENT
387,1,0,0,9,58.7,0.00,SILENT,IDLE-SILENT
387,2,0,0,9,11.8,0.00,CRIT(12%),SILENT,IDLE-SILENT
387,3,0,0,9,37.6,0.00,SILENT,IDLE-SILENT
387,4,0,0,9,31.1,0.00,SILENT,IDLE-SILENT
388,0,0,0,9,40.7,0.00,SILENT,IDLE-SILENT
388,1,0,0,9,58.6,0.00,SILENT,IDLE-SILENT
388,2,0,0,9,11.7,0.00,CRIT(12%),SILENT,IDLE-SILENT
388,3,0,0,9,37.5,0.00,SILENT,IDLE-SILENT
388,4,0,0,9,31.0,0.00,SILENT,IDLE-SILENT
389,0,0,0,9,40.6,0.00,SILENT,IDLE-SILENT
389,1,0,0,9,58.5,0.00,SILENT,IDLE-SILENT
389,2,0,0,9,11.6,0.00,CRIT(12%),SILENT,IDLE-SILENT
389,3,0,0,9,37.4,0.00,SILENT,IDLE-SILENT
389,4,0,0,9,30.9,0.00,SILENT,IDLE-SILENT
390,0,0,0,9,40.5,0.00,SILENT,IDLE-SILENT
390,1,0,0,9,58.4,0.00,SILENT,IDLE-SILENT
390,2,0,0,9,11.5,0.00,CRIT(11%),SILENT,IDLE-SILENT
390,3,0,0,9,37.3,0.00,SILENT,IDLE-SILENT
390,4,0,0,9,30.8,0.00,SILENT,IDLE-SILENT
391,0,0,0,9,40.4,0.00,SILENT,IDLE-SILENT
391,1,0,0,9,58.3,0.00,SILENT,IDLE-SILENT
391,2,0,0,9,11.4,0.00,CRIT(11%),SILENT,IDLE-SILENT
391,3,0,0,9,37.2,0.00,SILENT,IDLE-SILENT
391,4,0,0,9,30.7,0.00,SILENT,IDLE-SILENT
392,0,0,0,9,40.3,0.00,SILENT,IDLE-SILENT
392,1,0,0,9,58.2,0.00,SILENT,IDLE-SILENT
392,2,0,0,9,11.3,0.00,CRIT(11%),SILENT,IDLE-SILENT
392,3,0,0,9,37.1,0.00,SILENT,IDLE-SILENT
392,4,0,0,9,30.6,0.00,SILENT,IDLE-SILENT
393,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
393,1,0,0,9,58.1,0.00,SILENT,IDLE-SILENT
393,2,0,0,9,11.2,0.00,CRIT(11%),SILENT,IDLE-SILENT
393,3,0,0,9,37.0,0.00,SILENT,IDLE-SILENT
393,4,0,0,9,30.5,0.00,SILENT,IDLE-SILENT
394,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
394,1,0,0,9,58.0,0.00,SILENT,IDLE-SILENT
394,2,0,0,9,11.1,0.00,CRIT(11%),SILENT,IDLE-SILENT
394,3,0,0,9,36.9,0.00,SILENT,IDLE-SILENT
394,4,0,0,9,30.4,0.00,SILENT,IDLE-SILENT
395,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
395,1,0,0,9,57.9,0.00,SILENT,IDLE-SILENT
395,2,0,0,9,11.0,0.00,CRIT(11%),SILENT,IDLE-SILENT
395,3,0,0,9,36.8,0.00,SILENT,IDLE-SILENT
395,4,0,0,9,30.3,0.00,SILENT,IDLE-SILENT
396,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
396,1,0,0,9,57.8,0.00,SILENT,IDLE-SILENT
396,2,0,0,9,10.9,0.00,CRIT(11%),SILENT,IDLE-SILENT
396,3,0,0,9,36.7,0.00,SILENT,IDLE-SILENT
396,4,0,0,9,30.2,0.00,SILENT,IDLE-SILENT
397,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
397,1,0,0,9,57.7,0.00,SILENT,IDLE-SILENT
397,2,0,0,9,10.8,0.00,CRIT(11%),SILENT,IDLE-SILENT
397,3,0,0,9,36.6,0.00,SILENT,IDLE-SILENT
397,4,0,0,9,30.1,0.00,SILENT,IDLE-SILENT
398,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
398,1,0,0,9,57.6,0.00,SILENT,IDLE-SILENT
398,2,0,0,9,10.7,0.00,CRIT(11%),SILENT,IDLE-SILENT
398,3,0,0,9,36.5,0.00,SILENT,IDLE-SILENT
398,4,0,0,9,30.0,0.00,SILENT,IDLE-SILENT
399,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
399,1,0,0,9,57.5,0.00,SILENT,IDLE-SILENT
399,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
399,3,0,0,9,36.4,0.00,SILENT,IDLE-SILENT
399,4,0,0,9,29.9,0.00,SILENT,IDLE-SILENT
400,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
400,1,0,0,9,57.4,0.00,SILENT,IDLE-SILENT
400,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
400,3,0,,,36.3,0.00,SILENT,IDLE-SILENT
400,4,0,0,9,29.8,0.00,SILENT,IDLE-SILENT
401,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
401,1,0,0,9,57.3,0.00,SILENT,IDLE-SILENT
401,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
401,3,0,0,9,36.2,0.00,SILENT,IDLE-SILENT
401,4,0,0,9,29.7,0.00,SILENT,IDLE-SILENT
402,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
402,1,0,0,9,57.2,0.00,SILENT,IDLE-SILENT
402,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
402,3,0,0,9,36.1,0.00,SILENT,IDLE-SILENT
402,4,0,0,9,29.6,0.00,SILENT,IDLE-SILENT
403,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
403,1,0,0,9,57.1,0.00,SILENT,IDLE-SILENT
403,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
403,3,0,0,9,36.0,0.00,SILENT,IDLE-SILENT
403,4,0,0,9,29.5,0.00,SILENT,IDLE-SILENT
404,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
404,1,0,0,9,57.0,0.00,SILENT,IDLE-SILENT
404,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
404,3,0,0,9,35.9,0.00,SILENT,IDLE-SILENT
404,4,0,0,9,29.4,0.00,SILENT,IDLE-SILENT
405,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
405,1,0,0,9,56.9,0.00,SILENT,IDLE-SILENT
405,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
405,3,0,0,9,35.8,0.00,SILENT,IDLE-SILENT
405,4,0,0,9,29.3,0.00,SILENT,IDLE-SILENT
406,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
406,1,0,0,9,56.8,0.00,SILENT,IDLE-SILENT
406,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
406,3,0,0,9,35.7,0.00,SILENT,IDLE-SILENT
406,4,0,0,9,29.2,0.00,SILENT,IDLE-SILENT
407,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
407,1,0,0,9,56.7,0.00,SILENT,IDLE-SILENT
407,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
407,3,0,0,9,35.6,0.00,SILENT,IDLE-SILENT
407,4,0,0,9,29.1,0.00,SILENT,IDLE-SILENT
408,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
408,1,0,0,9,56.6,0.00,SILENT,IDLE-SILENT
408,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
408,3,0,0,9,35.5,0.00,SILENT,IDLE-SILENT
408,4,0,0,9,29.0,0.00,SILENT,IDLE-SILENT
409,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
409,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
409,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
409,3,0,0,9,35.4,0.00,SILENT,IDLE-SILENT
409,4,0,0,9,28.9,0.00,SILENT,IDLE-SILENT
410,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
410,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
410,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
410,3,0,0,9,35.3,0.00,SILENT,IDLE-SILENT
410,4,0,0,9,28.8,0.00,SILENT,IDLE-SILENT
411,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
411,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
411,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
411,3,0,0,9,35.2,0.00,SILENT,IDLE-SILENT
411,4,0,0,9,28.7,0.00,SILENT,IDLE-SILENT
412,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
412,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
412,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
412,3,0,0,9,35.1,0.00,SILENT,IDLE-SILENT
412,4,0,0,9,28.6,0.00,SILENT,IDLE-SILENT
413,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
413,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
413,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
413,3,0,0,9,35.0,0.00,SILENT,IDLE-SILENT
413,4,0,0,9,28.5,0.00,SILENT,IDLE-SILENT
414,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
414,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
414,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
414,3,0,0,9,34.9,0.00,SILENT,IDLE-SILENT
414,4,0,0,9,28.4,0.00,SILENT,IDLE-SILENT
415,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
415,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
415,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
415,3,0,0,9,34.8,0.00,SILENT,IDLE-SILENT
415,4,0,0,9,28.3,0.00,SILENT,IDLE-SILENT
416,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
416,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
416,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
416,3,0,0,9,34.7,0.00,SILENT,IDLE-SILENT
416,4,0,0,9,28.2,0.00,SILENT,IDLE-SILENT
417,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
417,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
417,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
417,3,0,0,9,34.6,0.00,SILENT,IDLE-SILENT
417,4,0,0,9,28.1,0.00,SILENT,IDLE-SILENT
418,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
418,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
418,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
418,3,0,0,9,34.5,0.00,SILENT,IDLE-SILENT
418,4,0,0,9,28.0,0.00,SILENT,IDLE-SILENT
419,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
419,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
419,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
419,3,0,0,9,34.4,0.00,SILENT,IDLE-SILENT
419,4,0,0,9,27.9,0.00,SILENT,IDLE-SILENT
420,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
420,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
420,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
420,3,0,0,9,34.3,0.00,SILENT,IDLE-SILENT
420,4,0,0,9,27.8,0.00,SILENT,IDLE-SILENT
421,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
421,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
421,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
421,3,0,0,9,34.2,0.00,SILENT,IDLE-SILENT
421,4,0,0,9,27.7,0.00,SILENT,IDLE-SILENT
422,0,0,0,9,40.2,0.00,SILENT,IDLE-SILENT
422,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
422,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
422,3,0,0,9,34.1,0.00,SILENT,IDLE-SILENT
422,4,0,0,9,27.6,0.00,SILENT,IDLE-SILENT
423,0,0,0,9,40.1,0.00,SILENT,IDLE-SILENT
423,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
423,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
423,3,0,0,9,34.0,0.00,SILENT,IDLE-SILENT
423,4,0,0,9,27.5,0.00,SILENT,IDLE-SILENT
424,0,0,0,9,40.0,0.00,SILENT,IDLE-SILENT
424,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
424,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
424,3,0,0,9,33.9,0.00,SILENT,IDLE-SILENT
424,4,0,0,9,27.4,0.00,SILENT,IDLE-SILENT
425,0,0,0,9,39.9,0.00,SILENT,IDLE-SILENT
425,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
425,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
425,3,0,0,9,33.8,0.00,SILENT,IDLE-SILENT
425,4,0,0,9,27.3,0.00,SILENT,IDLE-SILENT
426,0,0,0,9,39.8,0.00,SILENT,IDLE-SILENT
426,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
426,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
426,3,0,0,9,33.7,0.00,SILENT,IDLE-SILENT
426,4,0,0,9,27.2,0.00,SILENT,IDLE-SILENT
427,0,0,0,9,39.7,0.00,SILENT,IDLE-SILENT
427,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
427,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
427,3,0,0,9,33.6,0.00,SILENT,IDLE-SILENT
427,4,0,0,9,27.1,0.00,SILENT,IDLE-SILENT
428,0,0,0,9,39.6,0.00,SILENT,IDLE-SILENT
428,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
428,2,0,0,9,10.6,0.00,CRIT(11%),SILENT,IDLE-SILENT
428,3,0,0,9,33.5,0.00,SILENT,IDLE-SILENT
428,4,0,0,9,27.0,0.00,SILENT,IDLE-SILENT
429,0,0,0,9,39.5,0.00,SILENT,IDLE-SILENT
429,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
429,2,0,0,9,10.5,0.00,CRIT(10%),SILENT,IDLE-SILENT
429,3,0,0,9,33.4,0.00,SILENT,IDLE-SILENT
429,4,0,0,9,26.9,0.00,SILENT,IDLE-SILENT
430,0,0,0,9,39.4,0.00,SILENT,IDLE-SILENT
430,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
430,2,0,0,9,10.4,0.00,CRIT(10%),SILENT,IDLE-SILENT
430,3,0,0,9,33.3,0.00,SILENT,IDLE-SILENT
430,4,0,0,9,26.8,0.00,SILENT,IDLE-SILENT
431,0,0,0,9,39.3,0.00,SILENT,IDLE-SILENT
431,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
431,2,0,0,9,10.3,0.00,CRIT(10%),SILENT,IDLE-SILENT
431,3,0,0,9,33.2,0.00,SILENT,IDLE-SILENT
431,4,0,0,9,26.7,0.00,SILENT,IDLE-SILENT
432,0,0,0,9,39.2,0.00,SILENT,IDLE-SILENT
432,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
432,2,0,0,9,10.2,0.00,CRIT(10%),SILENT,IDLE-SILENT
432,3,0,0,9,33.1,0.00,SILENT,IDLE-SILENT
432,4,0,0,9,26.6,0.00,SILENT,IDLE-SILENT
433,0,0,0,9,39.1,0.00,SILENT,IDLE-SILENT
433,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
433,2,0,0,9,10.1,0.00,CRIT(10%),SILENT,IDLE-SILENT
433,3,0,0,9,33.0,0.00,SILENT,IDLE-SILENT
433,4,0,0,9,26.5,0.00,SILENT,IDLE-SILENT
434,0,0,0,9,39.0,0.00,SILENT,IDLE-SILENT
434,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
434,2,0,0,9,10.0,0.00,CRIT(10%),SILENT,IDLE-SILENT
434,3,0,0,9,32.9,0.00,SILENT,IDLE-SILENT
434,4,0,0,9,26.4,0.00,SILENT,IDLE-SILENT
435,0,0,0,9,38.9,0.00,SILENT,IDLE-SILENT
435,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
435,2,0,0,9,9.9,0.00,CRIT(10%),SILENT,IDLE-SILENT
435,3,0,0,9,32.8,0.00,SILENT,IDLE-SILENT
435,4,0,0,9,26.3,0.00,SILENT,IDLE-SILENT
436,0,0,0,9,38.8,0.00,SILENT,IDLE-SILENT
436,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
436,2,0,0,9,9.8,0.00,CRIT(10%),SILENT,IDLE-SILENT
436,3,0,0,9,32.7,0.00,SILENT,IDLE-SILENT
436,4,0,0,9,26.2,0.00,SILENT,IDLE-SILENT
437,0,0,0,9,38.7,0.00,SILENT,IDLE-SILENT
437,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
437,2,0,0,9,9.7,0.00,CRIT(10%),SILENT,IDLE-SILENT
437,3,0,0,9,32.6,0.00,SILENT,IDLE-SILENT
437,4,0,0,9,26.1,0.00,SILENT,IDLE-SILENT
438,0,0,0,9,38.6,0.00,SILENT,IDLE-SILENT
438,1,0,0,9,56.5,0.00,SILENT,IDLE-SILENT
438,2,0,0,9,9.6,0.00,CRIT(10%),SILENT,IDLE-SILENT
438,3,0,0,9,32.5,0.00,SILENT,IDLE-SILENT
438,4,0,0,9,26.0,0.00,SILENT,IDLE-SILENT
439,0,0,0,9,38.5,0.00,SILENT,IDLE-SILENT
439,1,0,0,9,56.4,0.00,SILENT,IDLE-SILENT
439,2,0,0,9,9.5,0.00,CRIT(9%),SILENT,IDLE-SILENT
439,3,0,0,9,32.4,0.00,SILENT,IDLE-SILENT
439,4,0,0,9,25.9,0.00,SILENT,IDLE-SILENT
440,0,0,0,9,38.4,0.00,SILENT,IDLE-SILENT
440,1,0,0,9,56.3,0.00,SILENT,IDLE-SILENT
440,2,0,0,9,9.4,0.00,CRIT(9%),SILENT,IDLE-SILENT
440,3,0,0,9,32.3,0.00,SILENT,IDLE-SILENT
440,4,0,0,9,25.8,0.00,SILENT,IDLE-SILENT
441,0,0,0,9,38.3,0.00,SILENT,IDLE-SILENT
441,1,0,0,9,56.2,0.00,SILENT,IDLE-SILENT
441,2,0,0,9,9.3,0.00,CRIT(9%),SILENT,IDLE-SILENT
441,3,0,0,9,32.3,0.00,SILENT,IDLE-SILENT
441,4,0,0,9,25.7,0.00,SILENT,IDLE-SILENT
442,0,0,0,9,38.2,0.00,SILENT,IDLE-SILENT
442,1,0,0,9,56.1,0.00,SILENT,IDLE-SILENT
442,2,0,0,9,9.2,0.00,CRIT(9%),SILENT,IDLE-SILENT
442,3,0,0,9,32.3,0.00,SILENT,IDLE-SILENT
442,4,0,0,9,25.6,0.00,SILENT,IDLE-SILENT
443,0,0,0,9,38.1,0.00,SILENT,IDLE-SILENT
443,1,0,0,9,56.0,0.00,SILENT,IDLE-SILENT
443,2,0,0,9,9.1,0.00,CRIT(9%),SILENT,IDLE-SILENT
443,3,0,0,9,32.3,0.00,SILENT,IDLE-SILENT
443,4,0,0,9,25.5,0.00,SILENT,IDLE-SILENT
444,0,0,0,9,38.0,0.00,SILENT,IDLE-SILENT
444,1,0,0,9,55.9,0.00,SILENT,IDLE-SILENT
444,2,0,0,9,9.0,0.00,CRIT(9%),SILENT,IDLE-SILENT
444,3,0,0,9,32.3,0.00,SILENT,IDLE-SILENT
444,4,0,0,9,25.4,0.00,SILENT,IDLE-SILENT
445,0,0,0,9,37.9,0.00,SILENT,IDLE-SILENT
445,1,0,0,9,55.8,0.00,SILENT,IDLE-SILENT
